Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000017141	anks4b	LG4	+	19106142	19108522	0.000000	0.000000	0.000000
ENSONIG00000017140	-	LG4	+	19111004	19115307	1.514099	3.385571	3.821713
ENSONIG00000017135	uqcrc2a	LG4	+	19117989	19125936	19.337101	59.713261	67.405746
ENSONIG00000017134	MOSMO	LG4	+	19130062	19155201	0.000000	0.000000	0.000000
ENSONIG00000017129	-	LG4	-	19203370	19210946	1.969765	4.377841	4.941812
ENSONIG00000017127	mfsd13al	LG4	+	19211715	19218875	1.493706	3.399808	3.837785
ENSONIG00000017126	KDELR2	LG4	+	19222316	19226176	0.000000	0.000000	0.000000
ENSONIG00000029582	-	LG4	-	19231229	19231643	0.000000	0.000000	0.000000
ENSONIG00000041508	proza	LG4	+	19277553	19285149	26.346380	58.555347	66.098671
ENSONIG00000017118	gprc5b	LG4	+	19304576	19309648	0.000000	0.000000	0.000000
ENSONIG00000041881	iqck	LG4	-	19315716	19331939	0.000000	0.000000	0.000000
ENSONIG00000028194	-	LG4	+	19319827	19320831	0.000000	0.000000	0.000000
ENSONIG00000033862	oni-mir-10884	LG4	-	19325198	19325260	0.000000	0.000000	0.000000
ENSONIG00000017115	sun1b	LG4	-	19333556	19362100	11.987570	26.956053	30.428633
ENSONIG00000017113	-	LG4	+	19363702	19491922	0.000000	0.000000	0.000000
ENSONIG00000034762	-	LG4	-	19431697	19450219	0.000000	0.000000	0.000000
ENSONIG00000017112	-	LG4	-	19474510	19486662	7.183425	16.662294	18.808794
ENSONIG00000029432	-	LG4	+	19515651	19517333	0.000000	0.000000	0.000000
ENSONIG00000042947	-	LG4	-	19519138	19531609	1.292928	2.873558	3.243741
ENSONIG00000036403	-	LG4	-	19537026	19774220	1.339759	26.789768	30.240927
ENSONIG00000041499	-	LG4	+	19607796	19610141	0.000000	0.000000	0.000000
ENSONIG00000040200	-	LG4	+	19619871	19621826	0.000000	0.000000	0.000000
ENSONIG00000015367	-	LG4	-	19741215	19844047	2.543846	21.372463	24.125748
ENSONIG00000005156	-	LG4	+	19858126	19867128	1.501485	3.337080	3.766975
ENSONIG00000033398	-	LG4	+	19870738	19871814	0.000000	0.000000	0.000000
ENSONIG00000005157	pdgfab	LG4	-	19953159	19968900	3.914062	9.240518	10.430916
ENSONIG00000005159	prkar1b	LG4	-	19984726	20047333	0.000000	0.000000	0.000000
ENSONIG00000005166	DNAAF5	LG4	+	20049879	20077745	0.000000	0.000000	0.000000
ENSONIG00000005169	GDE1	LG4	+	20077441	20081653	0.000000	0.000000	0.000000
ENSONIG00000005179	-	LG4	+	20084983	20087778	12.719908	28.270247	31.912127
ENSONIG00000005173	trap1	LG4	-	20088171	20097472	2.821433	7.528274	8.498096
ENSONIG00000005180	crebbpb	LG4	-	20099520	20138717	2.129691	5.312787	5.997200
ENSONIG00000005189	ADCY9	LG4	-	20144142	20180443	0.000000	0.000000	0.000000
ENSONIG00000005192	srl	LG4	-	20185980	20198118	7.133653	16.359943	18.467493
ENSONIG00000016338	TFAP4	LG4	-	20205880	20213742	1.379241	3.065390	3.460285
ENSONIG00000005197	glis2b	LG4	+	20238471	20241849	0.000000	0.000000	0.000000
ENSONIG00000005198	pam16	LG4	-	20248337	20250421	12.214592	27.147171	30.644373
ENSONIG00000005200	coro7	LG4	-	20252665	20364866	1.282710	4.058206	4.580999
ENSONIG00000032638	vasn	LG4	+	20291942	20305942	1.083294	2.407642	2.717804
ENSONIG00000005206	dnaja3a	LG4	+	20364887	20369254	5.933090	17.016056	19.208130
ENSONIG00000005210	HMOX2	LG4	-	20372281	20375588	2.642208	5.872359	6.628859
ENSONIG00000005216	ccnf	LG4	+	20396546	20408494	0.000000	0.000000	0.000000
ENSONIG00000005221	ABCA3	LG4	+	20410617	20441483	2.419949	10.019679	11.310452
ENSONIG00000005233	-	LG4	+	20443371	20468481	0.000000	0.000000	0.000000
ENSONIG00000005234	-	LG4	+	20470401	20475091	5.512140	12.308505	13.894134
ENSONIG00000005252	-	LG4	+	20474685	20492617	1.860684	5.912807	6.674517
ENSONIG00000038849	rnps1	LG4	+	20500489	20506205	5.201293	11.559976	13.049176
ENSONIG00000027808	ADAP1	LG4	+	20507147	20519392	0.000000	0.000000	0.000000
ENSONIG00000029558	RAB26	LG4	-	20521930	20578394	0.000000	0.000000	0.000000
ENSONIG00000022718	-	LG4	-	20587946	20624448	0.000000	0.000000	0.000000
ENSONIG00000005262	SOX8	LG4	+	20625868	20629328	2.532432	5.628380	6.353449
ENSONIG00000036677	-	LG4	+	20678795	20680193	0.000000	0.000000	0.000000
ENSONIG00000042847	MED9	LG4	-	20680420	20681217	16.045378	38.393791	43.339825
ENSONIG00000005266	-	LG4	+	20688622	20712852	0.000000	0.000000	0.000000
ENSONIG00000005267	sox9b	LG4	-	20868565	20877389	20.292593	45.425156	51.276997
ENSONIG00000005273	rnf213a	LG4	-	20985351	21013607	1.885481	4.546122	5.131771
ENSONIG00000037192	-	LG4	-	21021979	21025093	0.000000	0.000000	0.000000
ENSONIG00000005286	-	LG4	-	21028687	21039637	0.000000	0.000000	0.000000
ENSONIG00000005294	mafga	LG4	-	21056877	21069093	0.000000	0.000000	0.000000
ENSONIG00000005295	pycr1a	LG4	-	21068886	21071478	10.564904	24.379303	27.519938
ENSONIG00000021385	MYADML2	LG4	-	21073516	21074618	0.000000	0.000000	0.000000
ENSONIG00000005299	notum1a	LG4	-	21078135	21084469	0.000000	0.000000	0.000000
ENSONIG00000029889	-	LG4	+	21085083	21125667	0.273721	3.177372	3.586693
ENSONIG00000032836	cenpx	LG4	-	21126793	21128145	0.000000	0.000000	0.000000
ENSONIG00000005302	-	LG4	-	21132483	21133267	2.319540	5.155223	5.819339
ENSONIG00000005303	-	LG4	-	21134397	21147093	0.000000	0.000000	0.000000
ENSONIG00000005304	-	LG4	+	21143186	21151911	4.447288	40.854336	46.117344
ENSONIG00000005307	cant1a	LG4	+	21156168	21159693	4.018971	13.110941	14.799943
ENSONIG00000031161	-	LG4	+	21160975	21164742	0.000000	0.000000	0.000000
ENSONIG00000005308	-	LG4	+	21165901	21171227	3.392897	7.540780	8.512213
ENSONIG00000005310	timp2b	LG4	+	21178003	21184499	33.064716	73.486984	82.953857
ENSONIG00000005314	usp36	LG4	+	21190093	21201628	1.846313	5.958616	6.726227
ENSONIG00000005316	cyth1a	LG4	+	21210717	21244790	5.899065	29.893288	33.744251
ENSONIG00000021386	socs3	LG4	+	21259021	21259638	40.273464	89.508568	101.039398
ENSONIG00000005322	TMEM235	LG4	-	21295503	21301754	0.000000	0.000000	0.000000
ENSONIG00000042036	-	LG4	-	21348080	21394810	0.000000	0.000000	0.000000
ENSONIG00000039195	-	LG4	-	21421719	21421958	1.991667	4.426519	4.996760
ENSONIG00000005339	HID1	LG4	+	21425045	21434603	1.582920	4.187585	4.727046
ENSONIG00000005346	OTOP2	LG4	-	21435472	21437595	0.000000	0.000000	0.000000
ENSONIG00000005351	USH1G	LG4	-	21446156	21462375	0.000000	0.000000	0.000000
ENSONIG00000028644	-	LG4	+	21456843	21459194	0.000000	0.000000	0.000000
ENSONIG00000005353	OTOP2	LG4	+	21465226	21468173	1.283488	2.852577	3.220057
ENSONIG00000005356	zgc:112148	LG4	+	21469190	21473930	9.983499	26.236858	29.616791
ENSONIG00000005358	-	LG4	-	21474921	21477726	0.000000	0.000000	0.000000
ENSONIG00000033054	KCNJ16	LG4	+	21483346	21484485	0.000000	0.000000	0.000000
ENSONIG00000005360	KCNJ2	LG4	+	21487525	21488841	0.000000	0.000000	0.000000
ENSONIG00000005362	MAP2K6	LG4	-	21506848	21518642	16.936953	38.454727	43.408607
ENSONIG00000005371	ccdc137	LG4	-	21535240	21538925	4.304183	9.566131	10.798477
ENSONIG00000033865	-	LG4	-	21542748	21556024	0.000000	0.000000	0.000000
ENSONIG00000040987	si:dkey-282h22.5	LG4	+	21548024	21550266	0.000000	0.000000	0.000000
ENSONIG00000041748	-	LG4	+	21551911	21620667	2.004488	112.285049	126.750046
ENSONIG00000029884	-	LG4	+	21565153	21604329	0.000000	0.000000	0.000000
ENSONIG00000030109	-	LG4	-	21622946	21852144	4.754862	32.579456	36.776466
ENSONIG00000041299	-	LG4	-	21661155	21704124	10.913203	24.254808	27.379406
ENSONIG00000036873	-	LG4	-	21671717	21680873	4.527488	10.062431	11.358712
ENSONIG00000005389	-	LG4	-	21682262	21689201	8.779480	19.512568	22.026251
ENSONIG00000029604	-	LG4	-	21692728	21708103	4.063792	9.031858	10.195376
ENSONIG00000038338	-	LG4	-	21713194	21723649	5.578398	12.398100	13.995270
ENSONIG00000039971	-	LG4	-	21725405	21734707	2.558807	8.675083	9.792641
ENSONIG00000020787	-	LG4	-	21742863	21743496	11.037741	24.531597	27.691851
ENSONIG00000039597	-	LG4	-	21752179	21880013	0.000000	0.000000	0.000000
ENSONIG00000041458	-	LG4	-	21755580	21756451	11.942278	26.541948	29.961184
ENSONIG00000029703	-	LG4	-	21759929	21930296	0.058562	8.854492	9.995161
ENSONIG00000005381	-	LG4	-	21762878	21763489	0.000000	0.000000	0.000000
ENSONIG00000037564	-	LG4	-	21764996	21772599	5.927821	13.174700	14.871914
ENSONIG00000040433	-	LG4	-	21782298	21789904	7.980868	17.737637	20.022667
ENSONIG00000034798	-	LG4	-	21791656	21794305	3.602988	12.144499	13.709000
ENSONIG00000035620	-	LG4	-	21807257	21812603	5.471996	12.161618	13.728325
ENSONIG00000031379	-	LG4	-	21831199	21838682	11.184113	30.463999	34.388489
ENSONIG00000038671	-	LG4	-	21840261	21841427	15.719490	34.936878	39.437576
ENSONIG00000035276	-	LG4	-	21849372	21851089	0.000000	0.000000	0.000000
ENSONIG00000032633	-	LG4	-	21860374	21921198	0.000000	0.000000	0.000000
ENSONIG00000040225	-	LG4	-	21873255	21887521	6.021058	13.381920	15.105830
ENSONIG00000035375	-	LG4	+	21876349	21878949	0.000000	0.000000	0.000000
ENSONIG00000005388	-	LG4	-	21891311	21897270	9.569839	21.269154	24.009129
ENSONIG00000000412	-	LG4	-	21899466	21913391	2.896499	6.437526	7.266833
ENSONIG00000005383	-	LG4	-	21915276	21920349	6.422849	14.274908	16.113857
ENSONIG00000028986	-	LG4	-	21933544	21936179	2.213305	4.919114	5.552813
ENSONIG00000005393	AATK	LG4	+	21952346	21983073	0.000000	0.000000	0.000000
ENSONIG00000005402	baiap2a	LG4	-	21954023	22036016	0.835969	14.953626	16.880009
ENSONIG00000030884	oni-mir-338-1	LG4	+	21976615	21976674	0.000000	0.000000	0.000000
ENSONIG00000005411	CHMP6	LG4	-	22037581	22043399	0.000000	0.000000	0.000000
ENSONIG00000005420	ttyh2l	LG4	-	22046504	22103768	0.000000	0.000000	0.000000
ENSONIG00000005429	SDK2	LG4	+	22121714	22205341	0.000000	0.000000	0.000000
ENSONIG00000021388	cdc42ep4a	LG4	+	22219375	22220424	1.614286	3.587782	4.049974
ENSONIG00000036231	pmp22a	LG4	+	22236030	22237795	21.813726	48.481438	54.726997
ENSONIG00000005445	hs3st3b1a	LG4	-	22264609	22274445	0.000000	0.000000	0.000000
ENSONIG00000005446	ARHGAP44	LG4	+	22289884	22313047	0.000000	0.000000	0.000000
ENSONIG00000021389	-	LG4	+	22318276	22319627	1.203884	2.675656	3.020344
ENSONIG00000027349	-	LG4	+	22391529	22392545	0.000000	0.000000	0.000000
ENSONIG00000039013	ndel1b	LG4	+	22490582	22499036	6.080989	13.515117	15.256186
ENSONIG00000002046	atp5pd	LG4	+	22508222	22512595	161.433914	376.648376	425.169678
ENSONIG00000032584	metrnl	LG4	-	22522962	22529419	10.235057	28.308466	31.955271
ENSONIG00000002032	TBCD	LG4	-	22563906	22590138	3.239786	10.529214	11.885627
ENSONIG00000002043	znf750	LG4	+	22580785	22582722	9.693501	21.543999	24.319376
ENSONIG00000035014	oni-mir-10924	LG4	-	22586903	22586964	0.000000	0.000000	0.000000
ENSONIG00000002023	fn3krp	LG4	-	22592676	22595066	4.589804	10.200930	11.515053
ENSONIG00000031811	arl16	LG4	+	22595301	22597832	0.000000	0.000000	0.000000
ENSONIG00000002015	-	LG4	-	22599718	22607206	11.368901	25.267609	28.522676
ENSONIG00000002013	rasd2a	LG4	+	22613054	22615875	0.000000	0.000000	0.000000
ENSONIG00000002009	rsad1	LG4	-	22616895	22620988	1.056306	2.347661	2.650095
ENSONIG00000002006	btr02	LG4	+	22627817	22629730	0.000000	0.000000	0.000000
ENSONIG00000001996	hgs	LG4	+	22630407	22645705	4.607924	22.845207	25.788214
ENSONIG00000001995	zgc:103625	LG4	-	22646268	22648218	0.000000	0.000000	0.000000
ENSONIG00000032203	mrpl12	LG4	+	22648702	22652377	0.000000	0.000000	0.000000
ENSONIG00000001991	SLC25A10	LG4	+	22656796	22661664	0.000000	0.000000	0.000000
ENSONIG00000001985	-	LG4	-	22699321	22749601	2.169183	4.882109	5.511041
ENSONIG00000031646	-	LG4	-	22774393	22776585	0.000000	0.000000	0.000000
ENSONIG00000001980	ASF1B	LG4	+	22793040	22796608	2.727419	6.061742	6.842639
ENSONIG00000001970	prkacaa	LG4	+	22798472	22814802	0.000000	0.000000	0.000000
ENSONIG00000041002	samd1a	LG4	+	22821596	22828610	0.000000	0.000000	0.000000
ENSONIG00000001962	TECR	LG4	-	22830641	22836111	0.000000	0.000000	0.000000
ENSONIG00000001959	dnajb1a	LG4	+	22839779	22842339	0.000000	0.000000	0.000000
ENSONIG00000001958	gipc1	LG4	+	22846614	22853583	2.609153	5.811104	6.559713
ENSONIG00000001952	-	LG4	+	22853161	22857613	1.253002	2.784822	3.143573
ENSONIG00000001946	-	LG4	-	22862658	22903440	0.000000	0.000000	0.000000
ENSONIG00000001945	qtrt1	LG4	-	22896348	22911946	0.654076	2.780390	3.138570
ENSONIG00000001933	dnm2a	LG4	+	22910673	22939105	4.317284	20.678015	23.341837
ENSONIG00000021699	oni-mir-199c	LG4	+	22933814	22933876	0.000000	0.000000	0.000000
ENSONIG00000001931	tmed1a	LG4	-	22942760	22946659	0.000000	0.000000	0.000000
ENSONIG00000001930	tnfsf14	LG4	+	22951096	22953746	10.973768	24.389418	27.531353
ENSONIG00000001926	ppap2d	LG4	+	22970334	22984828	8.511628	18.917261	21.354254
ENSONIG00000001920	ADGRL1	LG4	-	23008220	23062013	0.000000	0.000000	0.000000
ENSONIG00000001914	-	LG4	+	23157758	23178343	2.316609	11.826390	13.349910
ENSONIG00000030932	ptger1c	LG4	+	23182984	23185145	1.401008	3.113768	3.514895
ENSONIG00000001905	slc27a1a	LG4	+	23184786	23191925	18.505005	48.424698	54.662949
ENSONIG00000001904	-	LG4	-	23192474	23195160	0.000000	0.000000	0.000000
ENSONIG00000020939	vac14	LG4	-	23198687	23201059	1.254530	2.788218	3.147406
ENSONIG00000043067	-	LG4	+	23201417	23204126	1.436804	3.193326	3.604702
ENSONIG00000037003	-	LG4	-	23205145	23206251	0.000000	0.000000	0.000000
ENSONIG00000001901	pgls	LG4	+	23210492	23213545	9.244641	20.546398	23.193262
ENSONIG00000001893	COLGALT1	LG4	+	23212289	23219966	1.734949	3.861477	4.358927
ENSONIG00000036291	-	LG4	+	23225613	23229012	2.355975	5.236201	5.910748
ENSONIG00000037143	-	LG4	+	23230521	23231817	6.375137	14.168867	15.994155
ENSONIG00000030319	-	LG4	-	23252236	23253009	2.948509	6.553119	7.397317
ENSONIG00000001877	atp13a1	LG4	+	23253183	23263039	2.681877	6.438562	7.268002
ENSONIG00000001875	pbx4	LG4	+	23271604	23295910	1.750424	7.063723	7.973699
ENSONIG00000001874	lpar2a	LG4	-	23297705	23301549	14.999409	33.336483	37.631016
ENSONIG00000001867	brd4	LG4	-	23310235	23329314	1.584252	3.521031	3.974624
ENSONIG00000042820	pet100	LG4	+	23342883	23345632	29.596703	65.779251	74.253189
ENSONIG00000001853	stxbp2	LG4	+	23348210	23356601	12.462342	38.747166	43.738728
ENSONIG00000037975	-	LG4	+	23360233	23363805	0.000000	0.000000	0.000000
ENSONIG00000039916	-	LG4	-	23384633	23398778	0.000000	0.000000	0.000000
ENSONIG00000036512	-	LG4	-	23407704	23418823	0.000000	0.000000	0.000000
ENSONIG00000028851	-	LG4	-	23439012	23449038	0.000000	0.000000	0.000000
ENSONIG00000042752	-	LG4	-	23452386	23463546	0.000000	0.000000	0.000000
ENSONIG00000031800	-	LG4	-	23467764	23479337	0.000000	0.000000	0.000000
ENSONIG00000030466	-	LG4	-	23482030	23494470	0.000000	0.000000	0.000000
ENSONIG00000033971	-	LG4	+	23526877	23528991	0.000000	0.000000	0.000000
ENSONIG00000001739	-	LG4	-	23546242	23557248	0.000000	0.000000	0.000000
ENSONIG00000001695	xab2	LG4	+	23560370	23566941	4.299542	11.193865	12.635901
ENSONIG00000001690	CAMSAP3	LG4	+	23575741	23591769	0.000000	0.000000	0.000000
ENSONIG00000001686	nr5a5	LG4	-	23594416	23597706	0.000000	0.000000	0.000000
ENSONIG00000001673	-	LG4	-	23599286	23600900	82.733994	183.877930	207.565781
ENSONIG00000001667	-	LG4	+	23604873	23607351	1.121639	3.993697	4.508180
ENSONIG00000001645	notch3	LG4	-	23609629	23635902	5.173565	11.708209	13.216505
ENSONIG00000001642	rdh8a	LG4	-	23668214	23673584	8.097183	17.996149	20.314482
ENSONIG00000001614	col5a3a	LG4	+	23694355	23726671	1.430225	3.209287	3.622720
ENSONIG00000001613	olfm2a	LG4	+	23746730	23796611	0.000000	0.000000	0.000000
ENSONIG00000001598	ppan	LG4	+	23782482	23967779	12.277182	27.679373	31.245136
ENSONIG00000001604	trip10a	LG4	-	23853045	23872663	6.894821	15.715763	17.740328
ENSONIG00000001602	-	LG4	-	23879757	23905395	2.048328	17.537960	19.797268
ENSONIG00000001603	-	LG4	-	23909864	23915335	0.000000	0.000000	0.000000
ENSONIG00000033765	-	LG4	-	23915504	23916826	0.000000	0.000000	0.000000
ENSONIG00000042462	-	LG4	-	23916847	23918382	0.000000	0.000000	0.000000
ENSONIG00000031116	-	LG4	-	23921307	23923747	1.021175	2.269582	2.561958
ENSONIG00000032519	-	LG4	-	23924765	23956771	1.802329	5.713116	6.449101
ENSONIG00000001601	angptl6	LG4	-	23957576	23961416	0.000000	0.000000	0.000000
ENSONIG00000020938	p2ry11	LG4	+	23969030	23969947	2.025054	4.500722	5.080523
ENSONIG00000001592	eif3g	LG4	+	23971739	23975705	75.857994	191.467422	216.132980
ENSONIG00000001573	-	LG4	-	23976470	23978917	0.000000	0.000000	0.000000
ENSONIG00000029363	-	LG4	-	23990233	23992594	0.000000	0.000000	0.000000
ENSONIG00000038021	-	LG4	-	23993331	23994838	0.000000	0.000000	0.000000
ENSONIG00000001574	dnmt1	LG4	-	23996128	24062721	1.013083	3.280321	3.702905
ENSONIG00000001591	-	LG4	+	24003823	24005288	0.000000	0.000000	0.000000
ENSONIG00000031433	-	LG4	-	24015161	24019841	2.669055	5.932027	6.696214
ENSONIG00000037128	-	LG4	-	24028176	24030015	0.000000	0.000000	0.000000
ENSONIG00000038742	-	LG4	-	24046242	24047968	0.000000	0.000000	0.000000
ENSONIG00000020937	s1pr2	LG4	-	24066069	24067190	11.622104	25.830355	29.157919
ENSONIG00000037338	-	LG4	+	24105850	24129521	4.759993	10.579178	11.942028
ENSONIG00000029589	-	LG4	+	24131448	24132635	1.051617	2.337240	2.638332
ENSONIG00000042422	-	LG4	+	24138016	24147650	3.521653	9.493216	10.716167
ENSONIG00000042135	-	LG4	+	24149198	24151056	1.149057	2.553802	2.882792
ENSONIG00000040106	cmc4	LG4	+	24152765	24153819	9.559367	21.245882	23.982857
ENSONIG00000001568	CDC37	LG4	+	24157890	24163117	14.142671	34.006123	38.386917
ENSONIG00000001561	TYK2	LG4	+	24165818	24175920	18.190683	55.260117	62.378933
ENSONIG00000001559	raver1	LG4	+	24178139	24193158	0.000000	0.000000	0.000000
ENSONIG00000001548	PDE4A	LG4	+	24213985	24259511	0.000000	0.000000	0.000000
ENSONIG00000001542	prkcsh	LG4	+	24263147	24267518	11.008963	31.166107	35.181042
ENSONIG00000001526	DOCK6	LG4	+	24294729	24325611	2.160494	7.148084	8.068927
ENSONIG00000029809	oni-mir-10708	LG4	+	24329524	24329581	0.000000	0.000000	0.000000
ENSONIG00000001524	kank2	LG4	+	24333981	24349970	10.934279	24.301651	27.432281
ENSONIG00000039159	-	LG4	-	24353572	24366995	0.000000	0.000000	0.000000
ENSONIG00000034222	-	LG4	+	24354526	24355960	0.000000	0.000000	0.000000
ENSONIG00000030982	-	LG4	+	24354763	24368154	0.000000	0.000000	0.000000
ENSONIG00000037711	-	LG4	-	24355350	24428555	741.449585	42120.769531	47546.925781
ENSONIG00000032412	-	LG4	-	24357970	24367025	0.000000	0.000000	0.000000
ENSONIG00000037601	-	LG4	-	24358052	24358771	0.000000	0.000000	0.000000
ENSONIG00000027602	-	LG4	-	24362385	24363104	0.000000	0.000000	0.000000
ENSONIG00000019774	-	LG4	+	24362785	24364279	0.000000	0.000000	0.000000
ENSONIG00000030762	-	LG4	-	24370594	24371313	0.000000	0.000000	0.000000
ENSONIG00000030386	-	LG4	-	24370596	24375683	0.000000	0.000000	0.000000
ENSONIG00000001515	-	LG4	+	24371832	24372488	0.000000	0.000000	0.000000
ENSONIG00000001473	-	LG4	+	24376238	24377028	0.000000	0.000000	0.000000
ENSONIG00000039793	-	LG4	-	24380486	24381196	16.273399	36.167953	40.827244
ENSONIG00000039404	HBE1	LG4	+	24380603	24581550	2016.703369	36728.960938	41460.523438
ENSONIG00000032930	hbba2	LG4	+	24382281	24383527	58.635963	154.713394	174.644165
ENSONIG00000036022	-	LG4	+	24389121	24415264	0.000000	0.000000	0.000000
ENSONIG00000040658	-	LG4	-	24391353	24414687	0.000000	0.000000	0.000000
ENSONIG00000041647	-	LG4	+	24393624	24394484	0.000000	0.000000	0.000000
ENSONIG00000035139	-	LG4	+	24399742	24400618	0.000000	0.000000	0.000000
ENSONIG00000039537	-	LG4	-	24418547	24419750	69.223984	153.851654	173.671417
ENSONIG00000031126	-	LG4	+	24420148	24422050	5.890587	14.687057	16.579100
ENSONIG00000028798	-	LG4	-	24423990	24425260	0.000000	0.000000	0.000000
ENSONIG00000027803	-	LG4	-	24426369	24427001	2.812047	6.249830	7.054957
ENSONIG00000039274	-	LG4	+	24426441	24427127	13.234795	29.414591	33.203892
ENSONIG00000001454	nprl3	LG4	+	24433774	24447350	9.839977	25.324240	28.586603
ENSONIG00000001453	mpg	LG4	-	24448224	24451197	2.866496	6.370844	7.191560
ENSONIG00000001441	rhbdf1a	LG4	+	24478620	24487462	2.195105	6.007967	6.781935
ENSONIG00000001439	aanat2	LG4	-	24488489	24489411	0.000000	0.000000	0.000000
ENSONIG00000001428	mgrn1b	LG4	-	24496149	24502953	3.572044	9.072626	10.241396
ENSONIG00000001425	cdip1	LG4	+	24507180	24518698	4.894442	10.877994	12.279338
ENSONIG00000033833	polr3k	LG4	-	24518943	24521824	18.094303	40.214947	45.395588
ENSONIG00000001423	snrnp25	LG4	+	24521694	24525518	1.133248	4.634989	5.232086
ENSONIG00000029229	-	LG4	+	24530040	24530765	0.000000	0.000000	0.000000
ENSONIG00000001419	-	LG4	-	24532674	24607071	2.075930	4.613796	5.208162
ENSONIG00000020936	IGFALS	LG4	+	24574792	24613246	0.000000	0.000000	0.000000
ENSONIG00000001411	UNKL	LG4	-	24625578	24642107	0.848234	2.560230	2.890048
ENSONIG00000020934	-	LG4	-	24660514	24661515	0.000000	0.000000	0.000000
ENSONIG00000001392	USP31	LG4	+	24756821	24777215	0.000000	0.000000	0.000000
ENSONIG00000001388	hs3st4	LG4	+	24900143	24985236	0.000000	0.000000	0.000000
ENSONIG00000037546	oni-mir-10694	LG4	-	24929588	24929668	0.000000	0.000000	0.000000
ENSONIG00000028692	-	LG4	+	25013702	25015747	0.000000	0.000000	0.000000
ENSONIG00000001386	kdm8	LG4	+	25118595	25129438	1.105697	3.984951	4.498308
ENSONIG00000039392	-	LG4	-	25132893	25143791	4.813270	13.333222	15.050858
ENSONIG00000001381	ubfd1	LG4	+	25147376	25154136	7.748593	19.469982	21.978178
ENSONIG00000001380	-	LG4	+	25155969	25157307	2.125000	5.326759	6.012973
ENSONIG00000001373	zc3h7a	LG4	-	25158305	25178367	3.818653	15.724771	17.750496
ENSONIG00000035981	pla2g10	LG4	+	25184553	25187564	5.206204	11.570890	13.061497
ENSONIG00000001362	axin1	LG4	+	25197890	25227246	2.003945	4.496757	5.076046
